BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
980541009247,"ЭКИБАСТУЗСКОЕ ВАГОННОЕ ДЕПО N 16 - ФИЛИАЛ ДОЧЕРНЕГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""АКМОЛИНСКАЯ ЖЕЛЕЗНАЯ ДОРОГА"" РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ ""КАЗАКСТАН ТЕМIР ЖОЛЫ""",49200,Грузовой ж/д транспорт,552210000,"Павлодарская область, г. ЭКИБАСТУЗ",105,Малое предприятие (от 0 до 5 чел.)
980541011141,"ФИЛИАЛ ЮРИДИЧЕСКОГО ЛИЦА ""ФИЛИАЛ ДОЧЕРНЕГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ АКМОЛИНСКАЯ ЖЕЛЕЗНАЯ ДОРОГА РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ ""КАЗАКСТАН ТЕМИР ЖОЛЫ"" - ЭКИБАСТУЗСКАЯ ДИСТАНЦИЯ ПУТИ N 31",49200,Грузовой ж/д транспорт,552210000,"Павлодарская область, г. ЭКИБАСТУЗ",105,Малое предприятие (от 0 до 5 чел.)
980641013080,"ФИЛИАЛ АО ""ТРАНССТРОЙ"" ""ТЕМИР ЖОЛ СЕРВИС""",49200,Грузовой ж/д транспорт,553655100,"Павлодарская область, п. МАЙКАИН",140,Малое предприятие (от 31 до 40 чел.)
981041009658,"ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КАЗАКСТАН ТЕМIР ЖОЛЫ"" МИНИСТЕРСТВА ТРАНСПОРТА И КОММУНИКАЦИЙ РЕСПУБЛИКИ КАЗАКСТАН-""СТАНЦИЯ ""КОСТАНАЙ""",49200,Грузовой ж/д транспорт,391010000,"Костанайская область, г. КОСТАНАЙ",105,Малое предприятие (от 0 до 5 чел.)
981041011035,"ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КАЗАКСТАН ТЕМIР ЖОЛЫ"" МИНИСТЕРСТВА ТРАНСПОРТА И КОММУНИКАЦИЙ РЕСПУБЛИКИ КАЗАХСТАН-""СТАНЦИЯ ""ТОБОЛ""",49200,Грузовой ж/д транспорт,396473100,"Костанайская область, п. ТОБОЛ",105,Малое предприятие (от 0 до 5 чел.)
981141009804,"ФИЛИАЛ ДОЧЕРНЕГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ ""РЕМПУТЬ"" РГП ""КАЗАКСТАН ТЕМIР ЖОЛЫ"" ПУТЕВАЯ МАШИННАЯ СТАНЦИЯ Г ЭКИБАСТУЗ",49200,Грузовой ж/д транспорт,552210000,"Павлодарская область, г. ЭКИБАСТУЗ",105,Малое предприятие (от 0 до 5 чел.)
981141010269,"ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ ""КАЗАКСТАН ТЕМIР ЖОЛЫ"" - АГАДЫРСКОЕ ЛОКОМОТИВНОЕ ДЕПО",49200,Грузовой ж/д транспорт,356431100,"Карагандинская область, п. АГАДЫРЬ",105,Малое предприятие (от 0 до 5 чел.)
990241018603,"ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ ""КАЗАКСТАН ТЕМIР ЖОЛЫ"" - ЛОКОМОТИВНОЕ ДЕПО ЖАНА-АРКА",49200,Грузовой ж/д транспорт,354430100,"Карагандинская область, п. АТАСУ",105,Малое предприятие (от 0 до 5 чел.)
БИН,Наименование транспортного предприятия,ОКЭД,Тип перевозок,КАТО,Населённый пункт,КРП,Размер организации
121042017170,"ПРЕДСТАВИТЕЛЬСТВО ЗАКРЫТОГО АКЦИОНЕРНОГО ОБЩЕСТВА ""ТРАНСНЕФТЕХИМ"" В РЕСПУБЛИКЕ КАЗАХСТАН Г. АСТАНА",49200,Грузовой железнодорожный транспорт,711110000,"г. Астана, РАЙОН ""АЛМАТЫ""",115,Малое предприятие (от 11 до 15 чел.)
140442022529,"ПРЕДСТАВИТЕЛЬСТВО АКЦИОНЕРНОГО ОБЩЕСТВА ""ГРУЗИНСКАЯ ЖЕЛЕЗНАЯ ДОРОГА""",49200,Грузовой железнодорожный транспорт,711210000,"г. Астана, РАЙОН ""ЕСИЛЬ""",105,Малое предприятие (от 0 до 5 чел.)
